date,realized_vol_spy_63d,realized_vol_btc_usd_63d,drawdown_spy_126d,drawdown_btc_usd_126d,corr_spy_tlt_126d,corr_spy_btc_usd_126d,corr_btc_usd_eth_usd_126d,momentum_spy_126d,momentum_btc_usd_126d,momentum_tlt_126d
2018-04-13,0.2121979144975025,0.9643718178364253,-0.07107276943459473,-0.5469772534531963,-0.2613479714067553,0.20619167033392868,0.6856504752438887,-0.009517563863832922,-0.47297373753965516,-0.030555793587788416
2018-04-16,0.21196211141132276,0.9648607941053218,-0.06343526572406599,-0.5376419333959657,-0.25942514139501677,0.20920605352386293,0.6866186997664274,-0.0013739622637386484,-0.4621134465804571,-0.030235508706705452
2018-04-17,0.21314770906714328,0.9632734458235709,-0.053415824882522056,-0.5466255576034875,-0.251661554396188,0.20571829578199177,0.6867461522356816,0.009309415127851195,-0.4725645904259447,-0.027589231868314527
2018-04-18,0.21292127087366128,0.9657367619206939,-0.052714885059358285,-0.5316320076952858,-0.24967701345747567,0.20553804819458718,0.6885065288035133,0.010056802609655878,-0.4551217696639286,-0.035366919052692396
2018-04-19,0.21242778796603282,0.9602696316396422,-0.05796984670245764,-0.5241223460046177,-0.2388299514895747,0.20291359942055734,0.6869697452482357,0.0044536218234805585,-0.4463853674339236,-0.043225601356036446
2018-04-20,0.21291201698971937,0.9700557950266143,-0.06595766909046452,-0.4924794125978935,-0.22618290139145275,0.19001999020745983,0.6926127587940306,-0.0040635122619100215,-0.4095734036776964,-0.05012127325250859
2018-04-23,0.2129148780700283,0.9656333216145193,-0.0660978328576407,-0.4875997657527459,-0.22617740597531297,0.1899131441781554,0.6924696563679489,-0.004212963957373921,-0.40389664228209865,-0.04988082861702251
2018-04-24,0.21439400837502437,0.980810624627909,-0.07867500535217431,-0.44361570899910974,-0.2146541125963433,0.16578848030424023,0.700484701264904,-0.017623560656652475,-0.35272757137912675,-0.05421106481095412
2018-04-25,0.21298706716711704,0.9970025803650601,-0.07639808518266866,-0.4924845672925203,-0.21594294973662576,0.16025613699188243,0.7085388993528972,-0.015195760757830601,-0.4095794004172952,-0.060545391258393276
2018-04-26,0.2139001882623996,1.0019656114560724,-0.06700862512289973,-0.46748272953182723,-0.19926971648992844,0.1677728624253572,0.71162533694583,-0.005184109717799818,-0.38049338826868306,-0.05397046619235192
2018-04-27,0.2130907194226055,0.9794836692475102,-0.06613285867602459,-0.4843770730837076,-0.19561798955971105,0.16714345111598009,0.7120428366715168,-0.004250310755679575,-0.4001475067577391,-0.04667320632959854
2018-04-30,0.2135181365502256,0.9809420570357085,-0.073314845266641,-0.4698327660181004,-0.19794490429367007,0.16243380263775628,0.7129434149118684,-0.011908210471076267,-0.383227314888145,-0.04498940095717387
2018-05-01,0.21358704476232035,0.956975726170355,-0.07166845032168334,-0.47680600329183176,-0.1985521075511401,0.16210915765330772,0.7126624205405999,-0.010152717443994517,-0.3913396651081666,-0.048428921817151256
2018-05-02,0.20959912083247667,0.954222328178423,-0.07790431636045025,-0.47009840087925525,-0.19758559836933973,0.1599476479342314,0.7129245772377226,-0.016801802089448585,-0.3835363425233371,-0.04947369725856881
2018-05-03,0.1914265316809122,0.8266328966569021,-0.07993629777583566,-0.44095583054232645,-0.19845510997540208,0.1571221478206626,0.7154311409644123,-0.01896843240910155,-0.349633188564218,-0.04521444728106959
2018-05-04,0.18911834087246315,0.7996653279226232,-0.06802479731151678,-0.44342868323101514,-0.192552075414358,0.15571869297698082,0.7153713011925243,-0.00626761838435341,-0.3525099940228153,-0.04376785289869694
2018-05-07,0.18893254806262674,0.8022035216785564,-0.0648716872396462,-0.46223300923003974,-0.19303743874838436,0.1537691732923694,0.7162944970384015,-0.0029055680077152224,-0.374386100079066,-0.04529482646757202
2018-05-08,0.1722055000759594,0.7871636064628098,-0.0648716872396462,-0.4701614898591455,-0.19302930687128986,0.15374515358937013,0.7162076944905985,-0.0029055680077152224,-0.38360973740146953,-0.046178997519100366
2018-05-09,0.170740656927571,0.7797614585634606,-0.05583302980648697,-0.4649772117674045,-0.19994073171441676,0.1551429012986569,0.7159581460626487,0.006732034529080452,-0.37757858173197595,-0.051884379929624434
2018-05-10,0.16929895992025554,0.7811717275305068,-0.047004466789988375,-0.48111303079907497,-0.18415639279661591,0.1505599977327616,0.7166204223017215,0.016145620778286116,-0.39635026695268527,-0.044249974034596434
2018-05-11,0.1693300345134918,0.7898279548990275,-0.04409659794044496,-0.515678003707793,-0.18248687062101335,0.14684433255007684,0.7195581917491106,0.01924617906454403,-0.43656159987797954,-0.04183906038886683
2018-05-14,0.16727647192358067,0.766550059703858,-0.0436412018078155,-0.49988295481439393,-0.1819708670485479,0.14666068738221194,0.7207746216504453,0.019731751944756768,-0.4181863512903097,-0.046901871256717916
2018-05-15,0.1659488980760439,0.7545661933699426,-0.05022756800498496,-0.5117255295440191,-0.1661124102982379,0.14847074224898613,0.7211602548536382,0.012708941307279228,-0.4319634694267315,-0.0577509056709434
2018-05-16,0.16616509655815623,0.7548268975817869,-0.04623359631734003,-0.5198468069580298,-0.167761498394894,0.147562266126452,0.7210723769431737,0.016967572852216985,-0.4414113978465188,-0.06136743012265357
2018-05-17,0.16617396041825377,0.7316057734841037,-0.047039432114730606,-0.5355965561709304,-0.16651875762286056,0.14785568282708655,0.721881306282244,0.016108338482223022,-0.4597339468258672,-0.06610880123605244
2018-05-18,0.1657649411193246,0.7320331929318895,-0.0494217927012357,-0.5266089258692148,-0.16824120270987936,0.14667282949756394,0.7224126142508479,0.013568111175031093,-0.44927814247080017,-0.05807219144227997
2018-05-21,0.16609910714025622,0.7236313277971207,-0.04227495291628591,-0.5169689185361013,-0.16661205227474107,0.14901779177086774,0.7221509235223746,0.0211885350876375,-0.43806339205575423,-0.05759037827261215
2018-05-22,0.16619585451964938,0.717593153334098,-0.04493764103714315,-0.5386109879711827,-0.16608175714684223,0.15051312580579437,0.7237509760507347,0.01834940438951776,-0.4632408010340465,-0.05903712663810062
2018-05-23,0.16323212209661303,0.7239006858423521,-0.04230979725374506,-0.5663777030770378,-0.16157333946267669,0.1476433298440154,0.7267203458476653,0.021151381796059174,-0.49554334697591607,-0.052205511717845154
2018-05-24,0.16157516686677725,0.7237623228354804,-0.04427184801964579,-0.5646840217017115,-0.16284350943419812,0.14727643823587336,0.7265573924270863,0.019059316068532423,-0.4935729943350367,-0.044651869967109216
2018-05-25,0.159688316080916,0.7196198239845106,-0.046548707695509894,-0.5708344968749091,-0.16440135314000892,0.14758776189132394,0.7265857321397478,0.01663158067195307,-0.5007281801785595,-0.03870504203084578
2018-05-28,0.15836043277152723,0.7226286981680916,-0.046548707695509894,-0.5905797507458607,-0.16441001994271812,0.14736252792387336,0.7263234324872413,0.01663158067195307,-0.5236989193484152,-0.03870504203084578
2018-05-29,0.15731156887005587,0.7208526313372388,-0.05751451106346894,-0.5712676873260838,-0.18957541613882398,0.13662622581083614,0.7288618053710766,0.004939130201451362,-0.5012321344416872,-0.017650391652205267
2018-05-30,0.1591858083967547,0.7199044773375313,-0.04493764103714282,-0.5750583769166486,-0.1992242049511709,0.13490617607694555,0.7288735470095151,0.018349404389517977,-0.5056420520060723,-0.024239791131141757
2018-05-31,0.15803645409968212,0.7138827548437593,-0.050788041592765065,-0.570029552088412,-0.19760940514553324,0.13303411004119398,0.7291125935913627,0.012111328032150323,-0.4997917436628477,-0.025847066894961475
2018-06-01,0.15916842874476905,0.7023100667730652,-0.04146917761253621,-0.5673168940409924,-0.20294168543989036,0.13413677692592474,0.7291086193216965,0.022047704955389522,-0.496635959449004,-0.03099426051032864
2018-06-04,0.15943436600733904,0.686518883593122,-0.036914792830752274,-0.5688648432345291,-0.2058438355499522,0.13410791193622354,0.7287722453133249,0.026903885273214034,-0.4984367738323142,-0.038001955123621915
2018-06-05,0.15915992314339897,0.6786379545824365,-0.03621415547579554,-0.5620207254582734,-0.20551258452084778,0.13415525136920045,0.7291429711115404,0.027650950243807062,-0.49047463542104613,-0.03574641044184073
2018-06-06,0.15622895810066492,0.6787158179558845,-0.028156281451021115,-0.5608606110061233,-0.21194904208921078,0.13467062562998747,0.7290404667404261,0.03624277792580868,-0.48912501051058993,-0.04355966772599282
2018-06-07,0.15620893885789341,0.6784501120164089,-0.028261237918889237,-0.5594687033836299,-0.21012565067842306,0.13460275437842403,0.7289367930639715,0.03613086653537711,-0.4875057278640464,-0.03429658241403418
2018-06-08,0.15575692352550968,0.6784892775382932,-0.025388394887729593,-0.5625279025861314,-0.21082166362337926,0.13446812376573725,0.7289415119076738,0.0391940780233295,-0.49106466245200187,-0.037196315461205214
2018-06-11,0.15540057644165808,0.6742214441118293,-0.024092439607533045,-0.6037224291072594,-0.21094669217086803,0.13168639775479785,0.7352188900509252,0.04057590956063014,-0.5389885195027662,-0.038968738116833455
2018-06-12,0.1553901008387535,0.6801131958692052,-0.022830663234740256,-0.6223437354323835,-0.21086404391727734,0.13081225577270322,0.7367490358299755,0.04192129733101784,-0.5606517087122851,-0.038727292591093976
2018-06-13,0.15553671084233298,0.6829414528810646,-0.025948686994585857,-0.63568089145737,-0.21067354909982794,0.13215943668049768,0.7374003516208595,0.03859665825492729,-0.5761675554225845,-0.03921010665101486
2018-06-14,0.15302738899621976,0.6872179248274706,-0.023496637733161796,-0.6170085144349367,-0.2064552154285189,0.13331527563865941,0.7401939140663568,0.04121119214527616,-0.5544449528636715,-0.031236014002299636
2018-06-15,0.1530464625934148,0.6856420880205786,-0.024742383290977554,-0.6295602238661453,-0.20665801977093737,0.1338330562734926,0.7407972447378192,0.039882897469104256,-0.5690470463776109,-0.030349764178706773
2018-06-18,0.153055309677867,0.6920288541397142,-0.026748231453268212,-0.6135964987969378,-0.2063852117676926,0.13163508794566203,0.7424748691305479,0.037744132118135196,-0.5504755675229621,-0.031236014002299584
2018-06-19,0.14414165659829573,0.6912869993508333,-0.0304783298770277,-0.6115815174614146,-0.20872336868390046,0.13089479309647267,0.742249431790275,0.03376685935421339,-0.5481314289774191,-0.025597537255636436
2018-06-20,0.1368280799971801,0.6900258564181566,-0.02882443372053367,-0.6112022832159543,-0.20854820055968162,0.13099926366586812,0.7421928910812245,0.03553035065934324,-0.5476902449342218,-0.034135747049470706
2018-06-21,0.12711242976973708,0.6733965500692396,-0.03491275576787101,-0.6138879351458719,-0.21221071565497754,0.13096283617047197,0.7421053213276605,0.029038586982916607,-0.5508146114471242,-0.02906100249013701
2018-06-22,0.12189080772901961,0.6959449148886233,-0.03315311672617027,-0.6509544197248187,-0.21216353536072477,0.12747465931816263,0.7479865234302351,0.030914828207628437,-0.5939360903995459,-0.02914161265131345
2018-06-25,0.12512940841858364,0.6976174887778587,-0.04631447631592156,-0.6414595842806006,-0.21485371649608442,0.11983579797181641,0.7461939733919806,0.01688133335423023,-0.5828902264225473,-0.02696675512226665
2018-06-26,0.1227924135226613,0.6685710769987225,-0.044203006255707056,-0.6503818284015593,-0.2143439079965962,0.11919838037025218,0.7460918458136212,0.01913271962029656,-0.5932699634394432,-0.025597537255636554
2018-06-27,0.12407058656434855,0.664882019713815,-0.052120958487870905,-0.6467408770869777,-0.2219444044482814,0.11690324961707864,0.7462972677819216,0.010690085624789774,-0.5890342446422066,-0.016414985113296407
2018-06-28,0.11594315689544563,0.6669533155948763,-0.04670163562102658,-0.6612960818493776,-0.2261870249585236,0.11217728911099739,0.7490665640940704,0.010079609532426093,-0.6116413432401652,-0.020855000701502698
2018-06-29,0.1134211177985476,0.6671982762438907,-0.04532909539078911,-0.6432313144560933,-0.22660538269327918,0.11110977258650824,0.7491497710689293,0.007288368564680023,-0.601370600618609,-0.024066882937232272
2018-07-02,0.11165190200803227,0.6586713481698185,-0.043288160916472807,-0.5639988961118118,-0.22501105401881366,0.10319813978293961,0.7628912853326674,0.002758888478373261,-0.6205180770658223,-0.022038001547434325
2018-07-03,0.11094893869037122,0.6590383588699114,-0.04666630733443555,-0.5639177783840348,-0.22659819048327715,0.1090375401557737,0.8411058931467921,-0.002605439544114597,-0.5695750184979164,-0.016173205938416448
2018-07-04,0.10070881032465633,0.6573599164651894,-0.04666630733443555,-0.5593790352997465,-0.22720203230290395,0.11027279377348889,0.8679521917023091,-0.004857867130484054,-0.5479706189543607,-0.002838403899402324
2018-07-05,0.10145124678244585,0.6562208221699235,-0.03888930528678636,-0.5251176399997357,-0.22374723884656075,0.11220899593651543,0.8718631363975348,0.004797259893990976,-0.5566014022747131,0.0012333064060529996
2018-07-06,0.09804591230973983,0.6560198565680896,-0.030759806790567668,-0.5226599583379126,-0.2240526587017873,0.12580116818794662,0.8715393806098559,0.005957003143781994,-0.5021930733542261,0.0003869023076342644
2018-07-09,0.09867275526435632,0.6551540744729276,-0.022032510129810556,-0.5121673182477426,-0.2315352963466843,0.12340251827703451,0.8720311599627063,0.008440761777579,-0.5177781934703881,-0.00772840616016073
2018-07-10,0.09771480478812387,0.6161905612962841,-0.018513171552767438,-0.4546625443863328,-0.23144767714277562,0.11983480370806049,0.8741032747942349,0.012069762242673854,-0.5419651308432514,-0.007809877049564506
2018-07-11,0.0987955286278465,0.6167401612971174,-0.025692738397727122,-0.44908336528975346,-0.23294835960542037,0.11399717310314364,0.8650664206515036,0.00811275027880113,-0.44347852913820135,-0.008127658331592883
2018-07-12,0.0990653592997997,0.616502122990116,-0.01685921490263209,-0.46337596283620697,-0.23151981816009995,0.11424782610999755,0.8650592266546657,0.007648145857531216,-0.44328957366795135,-0.0068589565877955104
2018-07-13,0.09701370102630963,0.6157853572769564,-0.01608531974791272,-0.4625799408344836,-0.23558124316707388,0.11527919731798413,0.8648432414742315,0.010139301272723524,-0.45637438301564787,0.0049924235809466295
2018-07-16,0.09706012481961916,0.632963258761568,-0.016964897294197367,-0.41747383081967404,-0.2324092224143045,0.1117835390865235,0.8680988434461578,0.004665230643562736,-0.41918519452080444,0.006102257805553904
2018-07-17,0.0964846951871746,0.6546679877675063,-0.012988468762564875,-0.3674198229879687,-0.23472681164852527,0.12342543891887289,0.8666006601281638,0.0005933910489306847,-0.3302742761722299,0.003229655098468618
2018-07-18,0.09466433139391248,0.6409289901417247,-0.010912447976223705,-0.36312202141597416,-0.23701066034864676,0.1238090611543555,0.8645255722374161,0.0005740812680218245,-0.32181558276835054,-0.005080675859377628
2018-07-19,0.09510634454479813,0.6412319656206988,-0.014642243931775822,-0.35482014729653877,-0.24004362574685906,0.12356722916470762,0.862278272029595,-0.0028117097843883766,-0.342671302488492,0.006677420877203944
2018-07-20,0.09059494136076933,0.6178067666881936,-0.01576863553506469,-0.36456066921951635,-0.2364095916269507,0.12381256420650229,0.8622074346925397,-0.004373231721863518,-0.3468453356596305,-0.013769265709777646
2018-07-23,0.09056426913780477,0.600155277139284,-0.007357620423028566,-0.33371553546395905,-0.23171306053071694,0.12645559904118475,0.859525079499185,-0.013938521401109525,-0.30974545771787193,-0.02231260140785591
2018-07-24,0.0890494245103894,0.6190305478177085,0.0,-0.2720944178912592,-0.23622318250749103,0.13330772186051307,0.8699936031903086,-0.0023626353215735973,-0.2542518643158767,-0.012076581425132633
2018-07-25,0.09031337024650528,0.6184573615190165,0.0,-0.29308060148885995,-0.24674662328022323,0.11519803740709296,0.8677248920846852,0.01656709921603888,-0.1904663136033174,-0.00782483531174017
2018-07-26,0.08881520438020463,0.6178648383993622,-0.0023595359200061505,-0.3129375189170831,-0.24720479242436963,0.11607475458451451,0.8683499361087541,0.013664903151816558,-0.22204259991443137,-0.015543700045823639
2018-07-27,0.09021917517687686,0.6201324701949555,-0.009119233492191126,-0.2944959602344369,-0.2565210833284257,0.11272656130062754,0.8688940673750443,0.007940709695963173,-0.10964787996719755,0.0006081315487678717
2018-07-30,0.08974222126167367,0.6194812403475286,-0.014295274760585674,-0.2931592442498149,-0.2884508021755936,0.10171063712581908,0.8710700109195945,0.024989459462876607,-0.07363700926096362,0.006513682029983738
2018-07-31,0.08982241420411391,0.6164477414165651,-0.009436267381709662,-0.3277250159669248,-0.25108026482136153,-0.053259065753022077,0.8527741692368732,0.07500126279569831,0.1186395236357206,0.002535520773794542
2018-08-01,0.08677989330493327,0.6173423437656115,-0.011091465124486222,-0.3411636884096154,-0.23400938424496598,-0.09651222481581957,0.8455912794918875,0.052469043950097674,-0.01664816143280915,0.0005851186014513978
2018-08-02,0.08711193369616181,0.6142723866817694,-0.0057043705585064775,-0.34615450821736427,-0.2441253147703202,-0.09947873373451621,0.84568530310176,0.06397428997227148,-0.007105074427126878,0.011634426848335875
2018-08-03,0.08733883354020658,0.6145145229465276,-0.0014435391876701509,-0.3576257193555419,-0.26676242175116455,-0.04226475935942862,0.840636322656078,0.11017529055555887,-0.10056145087573651,0.017779073180191073
2018-08-06,0.085756591792416,0.6269130433943989,0.0,-0.39932431354868547,-0.25565985496365407,-0.06386108706343632,0.8355621488007202,0.0977560508372209,-0.20432467148663624,0.024852815269460427
2018-08-07,0.08420109182238539,0.626647533077016,0.0,-0.4164913869722505,-0.27011080791535785,-0.07283875784068913,0.8376395707637001,0.0854423701410053,-0.24348099205234372,0.015051505142375715
2018-08-08,0.08411780392937077,0.6264806672459632,-0.0004201472525829919,-0.4551424476074225,-0.2722059027020552,-0.06952896771586062,0.8391343278070316,0.08229393424381566,-0.2666233108819877,0.011552175327874947
2018-08-09,0.08422629683271508,0.6287856457356898,-0.0017855656304620604,-0.43246696350089653,-0.25496191242846156,-0.10339717857765118,0.8348172564345058,0.06642292535869766,-0.30821632211711764,0.031510333683507905
2018-08-10,0.08415772066966865,0.6374505420210325,-0.008474333968790937,-0.4656053100402229,-0.2701637349754652,-0.115565624038312,0.8418771057792235,0.04593104124396829,-0.391651939398259,0.035481843428864894
2018-08-13,0.08434004515316791,0.6386597133303472,-0.012185353799199494,-0.4558535654914867,-0.2688943038883987,-0.1172794192821596,0.8116429296630548,0.041711338774347365,-0.3846363963061645,0.02776513005960475
2018-08-14,0.08505388367652365,0.6363890061293035,-0.005882663466324045,-0.4643092233360725,-0.27064386967089565,-0.12032061804977222,0.8269101488958819,0.04835791362499509,-0.4477020597393216,0.025460682417990536
2018-08-15,0.08640535772083155,0.636134318544566,-0.01330614775952843,-0.4549074053213279,-0.2826323984209606,-0.12100937325674718,0.8326792983117556,0.047085207809060475,-0.446800607567325,0.03597362220978898
2018-08-16,0.08659493703540412,0.6344397380880578,-0.005322627644256506,-0.452642713195502,-0.30005953581257694,-0.12765775066399632,0.8322526730605336,0.06083434924315418,-0.4074375375103794,0.048754558470031226
2018-08-17,0.08648702262634736,0.6344240457930177,-0.0018207183518815784,-0.4313955402635301,-0.3000544170715469,-0.12422249451391061,0.8330230788754146,0.06319127893326439,-0.3422658787793603,0.0469175870197692
2018-08-20,0.0864392061118992,0.6281492508070055,0.0,-0.45490656151487985,-0.32664877223554983,-0.13885837756622757,0.8297308775409906,0.04874972674450481,-0.38758676021199934,0.044648102589902997
2018-08-21,0.08630290114961323,0.6310805422542541,0.0,-0.4393336494232263,-0.32974615824026143,-0.14057816497610226,0.8302292062924048,0.03914316772172018,-0.3740766450872172,0.04077886966299931
2018-08-22,0.08610495361225738,0.6313540384899173,-0.000593788757083269,-0.4490154002270996,-0.33737675188247734,-0.1306767423623814,0.8310883543252123,0.05165744146174639,-0.40546820754302954,0.046400093997380695
2018-08-23,0.08620037797685938,0.6270365205862611,-0.0019208234831294968,-0.4353486047111883,-0.3301752704479749,-0.13964391374016613,0.8315085568082851,0.06100904281090808,-0.3715192839600092,0.04141232820000071
2018-08-24,0.08301820083409475,0.6224814258058889,0.0,-0.41935661614712816,-0.3165104675701269,-0.11761529090172312,0.8333953675828663,0.08314434188753182,-0.38636106648365437,0.03638586860321255
2018-08-27,0.08047769543383627,0.624441858364379,0.0,-0.40512729706264794,-0.318346415941558,-0.11412844036942695,0.8342830175987268,0.0860972968682409,-0.3790013084372621,0.03889851604486564
2018-08-28,0.0791533555829292,0.6270914080348298,0.0,-0.3417119335047166,-0.3133094089866988,-0.12780609678649363,0.8387688445205068,0.07420634776570045,-0.3868404081019256,0.035460730992736215
2018-08-29,0.07767972346045846,0.6270362833450871,0.0,-0.29284928656710707,-0.3122208448175094,-0.12630373482021956,0.840343750287292,0.07725578247179418,-0.34626852745515774,0.03586680459503174
2018-08-30,0.07798490973947575,0.6272621860639636,-0.0040483704963749645,-0.2838331288943644,-0.31356308836821306,-0.12860724781848082,0.8383889656200522,0.07328788500943073,-0.29976611858171054,0.03923556693595935
2018-08-31,0.07800477593541595,0.6266323924267876,-0.004014283176692834,-0.2777421038267964,-0.3189036335297788,-0.12390840275491224,0.8368112719617046,0.06815594545115801,-0.25092360160449206,0.03089591188671663
2018-09-03,0.07655811946915667,0.6299392342663325,-0.004014283176692834,-0.2549092662817597,-0.30512146420466535,-0.12429068291250371,0.83937645942121,0.0498855894419015,-0.22248767498416339,0.037715372056188703
2018-09-04,0.07670346674145408,0.6305818609781875,-0.005729500487483996,-0.24448217742883316,-0.300678168622344,-0.12562864026528966,0.838554092614483,0.049394354185796754,-0.2002646285403112,0.025800693408240642
2018-09-05,0.07688114075077182,0.6503647761711385,-0.008405885853950967,-0.30286048516328123,-0.29404011186581847,-0.11828541438265361,0.8404793566108201,0.053377176023228605,-0.26123532556757856,0.017915163106978698
2018-09-06,0.07722156514572524,0.6246977839809714,-0.01139005966578388,-0.3299195917942297,-0.2899937089520836,-0.1316969768940108,0.8337435696764826,0.05562423032135169,-0.21048122494696395,0.01273539918089772
2018-09-07,0.07737644748199257,0.6175652648812059,-0.01331133423430797,-0.3362928458655784,-0.2832462019836528,-0.13094419802733887,0.8325721395481408,0.0547216883879505,-0.22091571833256649,0.004137766348802886
2018-09-10,0.07703203287562901,0.6148379721837846,-0.011595939999712201,-0.35039091623501084,-0.2819210311303784,-0.13156558150547432,0.8306979271833164,0.05541110673031132,-0.24089292343944518,0.011464069373586289
2018-09-11,0.07712473480728348,0.6063726484044769,-0.008337003519368391,-0.35126326042851486,-0.29656396214204356,-0.12036520736654778,0.8432845945474889,0.07341474561094252,-0.2675870404646593,0.006959915668246065
2018-09-12,0.07703043471840737,0.6028631655776494,-0.00809662304354708,-0.3481228614212474,-0.2963179256525362,-0.12177386792304014,0.8447413842691409,0.07185201230486159,-0.28739312528780125,0.013408537694682114
2018-09-13,0.07752565968977507,0.5990375280773181,-0.0022303014805221677,-0.331136754484718,-0.29396477836391266,-0.11730082923691679,0.8338895996439222,0.08026444608001145,-0.27011921912886877,0.013834039523541964
2018-09-14,0.07696318175196473,0.5989246682886202,-0.0020585674408776233,-0.33160885665883344,-0.25985441683557586,-0.1378826154473698,0.8334816050703092,0.10815124672979419,-0.25385432212498765,-0.0009170928684143641
2018-09-17,0.0779233715355009,0.6031224322072125,-0.007342219940822736,-0.3553684095744165,-0.2728900077849194,-0.12481368891422788,0.8349093439874679,0.12629063409693478,-0.2926273745478669,-0.00016935116962786174
2018-09-18,0.07713680901892946,0.6037916187636697,-0.001955597786612806,-0.3461216012126205,-0.27419973684743587,-0.0726145981769617,0.8308513388525387,0.10224585148992923,-0.2239019293097924,-0.006825317479665534
2018-09-19,0.0771163690727862,0.5685654095603401,-0.0008919318734839088,-0.3433259705906533,-0.24198017402963187,-0.10035371524614423,0.8289849922956655,0.12251622170514993,-0.1831345164644008,-0.023196640830941827
2018-09-20,0.07248348086513823,0.567288992111497,0.0,-0.33089456471638135,-0.23042119561501276,-0.09357555385471693,0.8288813105025981,0.13496613366334034,-0.18037760634469532,-0.021261067780009225
2018-09-21,0.072588018681577,0.5683267068109508,-0.0009137743847361657,-0.3088006239505965,-0.24791920941361656,-0.06116318824007984,0.8211459149188596,0.11962332694704854,-0.06011275775698521,-0.02641413639498391
2018-09-24,0.07058061129199766,0.5698082824320374,-0.004232661971281582,-0.3231214407550085,-0.2449865803125851,-0.05947944227345123,0.8278056297683419,0.1159040243822245,-0.042828387762427124,-0.028908407087015073
2018-09-25,0.07014441191132456,0.5651653633518439,-0.005156507430872148,-0.3384069575863705,-0.24603739508425818,-0.03976738270507083,0.8320659639577429,0.13946348492760954,-0.08997001713995599,-0.0318166620869418
2018-09-26,0.0706409367021271,0.5559170016677736,-0.00813356399998233,-0.33342640743424656,-0.23479249249623005,-0.06350041711970872,0.8290958258740468,0.12167714720336167,-0.12890232050018247,-0.017433930956732725
2018-09-27,0.07069114696360235,0.5447690398831565,-0.005362144726732465,-0.3147736360025567,-0.23226328358363854,-0.03484283364675698,0.8273399177170833,0.11290391899633132,-0.025838048128814996,-0.01472891979143746
2018-09-28,0.07008558087805371,0.5442275221048734,-0.0052592089732805825,-0.3181213971578435,-0.2215291358013092,-0.033197320838461664,0.8275970907011664,0.104304369189111,-0.024567432103950203,-0.00994312580134086
2018-10-01,0.07018892715030738,0.5440984252694511,-0.0018030737154662857,-0.32371566510281236,-0.1742978247249782,-0.060008485478556216,0.8242807335442777,0.13339979916645442,-0.007036988612397064,-0.027843013442651516
2018-10-02,0.06886936057316403,0.5440387571406351,-0.0023849710521002265,-0.32715578209154517,-0.17839039739454307,-0.06284088059138722,0.8254722078035731,0.12718391742589452,-0.03169966656942997,-0.023513002184794133
2018-10-03,0.06725224050485444,0.5441595831231428,-0.001837385633283506,-0.33264747141955053,-0.16914967480010937,-0.07015938058008157,0.8259620944684009,0.11015074906958408,-0.04860008738648416,-0.03873212295845522
2018-10-04,0.06754833640293645,0.5442558957856941,-0.009638604163077602,-0.3250426726044312,-0.1458113459308032,-0.06899725808137032,0.8256428259969484,0.10727899443826912,-0.05620147936542348,-0.04888998006177349
