rebalance_date,experiment_id,dimension_tested,family,lookback_window_days,max_total_crypto_weight,rebalance_frequency,covariance_method,turnover_one_way,is_initial_rebalance,n_assets_changed,max_abs_weight_change
2022-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.0314730143494658,False,3,0.031473014349465755
2022-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.0034886190667839626,False,3,0.0034886190667836048
2022-10-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.014229822605074372,False,3,0.014229822605073994
2022-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.03309352374522599,False,3,0.033093523745225895
2022-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.004434113975211165,False,3,0.004434113975211207
2023-01-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.016190083376288945,False,3,0.016190083376288966
2023-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.003500724513010976,False,3,0.003500724513010922
2023-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.005695718185122251,False,3,0.005695718185122212
2023-04-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.007755367257258413,False,3,0.007755367257258394
2023-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.005337121880728815,False,3,0.005337121880728879
2023-06-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.02110235413599365,False,3,0.02110235413599365
2023-07-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.01268559707348276,False,3,0.012685597073482713
2023-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.009676359644445184,False,3,0.009676359644445132
2023-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.00503807848840394,False,3,0.005038078488403874
2023-10-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.007125085702924864,False,3,0.007125085702924916
2023-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.06490351462554719,False,5,0.05532071786348826
2023-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.03143781344187306,False,6,0.023431027676786148
2024-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.047940267884263685,False,5,0.046485991779773306
2024-02-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.025179810168151167,False,6,0.013062706038786835
2024-03-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.020717567839988127,False,6,0.009041649702098212
2024-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.024216760115425846,False,6,0.01892596550676634
2024-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.047236786834269275,False,5,0.034120701855576335
2024-06-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.013725798395433765,False,5,0.00908976225864359
2024-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.016307822069072685,False,5,0.009499890751705722
2024-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.03455715402788786,False,5,0.026345048187506603
2024-09-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.03670606189165901,False,5,0.03670606189165901
2024-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.05913704673687217,False,5,0.0553776721610392
2024-11-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.08331294221218669,False,5,0.0728477014337161
2024-12-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.019072310514905107,False,5,0.013185000084895038
2025-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.011064965356643803,False,5,0.010525328430393444
2025-02-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.014803974364608343,False,5,0.0124406672792749
2025-03-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.01961840265146711,False,5,0.01246513118887782
2025-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.026590045466815364,False,4,0.023595021761850077
2025-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.049447929218604775,False,4,0.04944792921860475
2025-06-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.02713382394855395,False,4,0.027133823948553903
2025-07-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.007423914784891501,False,4,0.0074239147848914055
2025-08-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.007247854134598387,False,4,0.0071489838987252585
2025-09-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.009962808145698422,False,4,0.00942188145959505
2025-10-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.017391051161728278,False,4,0.017391051161728233
2025-11-03,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.03358705033159722,False,4,0.030327313748058582
2025-12-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.013529504774178452,False,4,0.012662513512966544
2026-01-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.01910962799798839,False,4,0.01910962799798821
2026-02-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.06472232943703671,False,4,0.06472232943703665
2026-03-02,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.05872079057861533,False,5,0.04424715934435046
2026-04-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.10024362789269767,False,4,0.10024362789269761
2026-05-01,crypto_cap_0_10,crypto_cap,crypto_cap,252,0.1,monthly,sample,0.04307876863295492,False,4,0.026202019043741698
2019-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0,True,0,0.0
2019-02-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01723990249759276,False,4,0.01723990249759272
2019-03-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.009774552245877238,False,4,0.00905489752485128
2019-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01697217895055466,False,4,0.012378685181399618
2019-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.013687831870597252,False,4,0.01073404601747108
2019-06-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.02257843127806724,False,4,0.0225784312780673
2019-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01497209629406044,False,4,0.014972096294060488
2019-08-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0054073003250020915,False,5,0.0053081889217044854
2019-09-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.038879853191315296,False,4,0.03696128287057904
2019-10-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01941515616849319,False,4,0.019415156168493153
2019-11-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.014402062908502088,False,4,0.014402062908502045
2019-12-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.028387778660842695,False,6,0.02187372121992198
2020-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0741701161103774,False,6,0.06448099584911646
2020-02-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.029501577985177628,False,6,0.015852158743719397
2020-03-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.05477931117641459,False,6,0.030913124893608646
2020-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.24326065693740473,False,5,0.20262365283740974
2020-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.07976640749203337,False,4,0.07957867269975466
2020-06-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.015456929988483263,False,4,0.013235624222454903
2020-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.030534954639086648,False,4,0.028419692453230158
2020-08-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.016518290567067388,False,4,0.01163313326632115
2020-09-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.09183160272817678,False,4,0.09183160272817684
2020-10-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.012929537737020644,False,4,0.011071206064197536
2020-11-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.00570382851391538,False,3,0.005703828513915321
2020-12-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.026262264067068684,False,3,0.026262264067068664
2021-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.014810470106840463,False,3,0.014810470106840501
2021-02-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.005200117001534984,False,3,0.005200117001534887
2021-03-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.019069629247999768,False,3,0.01906962924799982
2021-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.04904914517441904,False,3,0.04904914517441905
2021-05-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0050475686481349135,False,3,0.005047568648134937
2021-06-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01505146003891007,False,3,0.015051460038910114
2021-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.021963934810531417,False,3,0.021963934810531383
2021-08-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0027290063587017506,False,3,0.0027290063587017688
2021-09-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0072026684305819075,False,4,0.007202668430581871
2021-10-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.004203550114470557,False,4,0.0037706636568622387
2021-11-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.010975975973293512,False,4,0.010975975973293528
2021-12-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.009307680250824579,False,4,0.008022809643799034
2022-01-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.013433621577093432,False,4,0.01343362157709338
2022-02-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.00635851460375082,False,3,0.006358514603750864
2022-03-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.011116731731706075,False,3,0.011116731731706075
2022-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.020592335518110905,False,3,0.020592335518110905
2022-05-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.008530065010145475,False,3,0.008530065010145527
2022-06-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.017281837969320285,False,3,0.017281837969320313
2022-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0079228650702105,False,3,0.007922865070210505
2022-08-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0314730143494658,False,3,0.031473014349465755
2022-09-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.0034886190667839626,False,3,0.0034886190667836048
2022-10-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.014229822605074372,False,3,0.014229822605073994
2022-11-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.03309352374522599,False,3,0.033093523745225895
2022-12-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.004434113975211165,False,3,0.004434113975211207
2023-01-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.016190083376288945,False,3,0.016190083376288966
2023-02-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.003500724513010976,False,3,0.003500724513010922
2023-03-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.005695718185122251,False,3,0.005695718185122212
2023-04-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.007755367257258413,False,3,0.007755367257258394
2023-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.005337121880728815,False,3,0.005337121880728879
2023-06-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.02110235413599365,False,3,0.02110235413599365
2023-07-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01268559707348276,False,3,0.012685597073482713
2023-08-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.009676359644445184,False,3,0.009676359644445132
2023-09-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.005038078488403942,False,3,0.005038078488403874
2023-10-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.007125085702925069,False,3,0.0071250857029250825
2023-11-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.06490217198827516,False,5,0.05531901622330376
2023-12-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.031442043955765456,False,6,0.02343488711430508
2024-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.04793749692002676,False,5,0.046482357151096165
2024-02-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.025182706189135973,False,6,0.01306418210224123
2024-03-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.020714430278779845,False,6,0.0090389549124331
2024-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.02421610650955292,False,6,0.018925334188178156
2024-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.04723712951945763,False,5,0.03412110092298187
2024-06-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.013725301294253155,False,5,0.009089259203196885
2024-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.016308744022958076,False,5,0.009500834721145074
2024-08-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.034556309822139024,False,5,0.026344201251161867
2024-09-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.03670662068741348,False,5,0.03670662068741351
2024-10-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.05913704673687217,False,5,0.0553776721610392
2024-11-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.08331294221218669,False,5,0.0728477014337161
2024-12-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.019072310514905107,False,5,0.013185000084895038
2025-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.011064965356643803,False,5,0.010525328430393444
2025-02-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.014803974364608343,False,5,0.0124406672792749
2025-03-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01961840265146711,False,5,0.01246513118887782
2025-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.026590045466815364,False,4,0.023595021761850077
2025-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.049447929218604775,False,4,0.04944792921860475
2025-06-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.02713382394855395,False,4,0.027133823948553903
2025-07-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.007423914784891501,False,4,0.0074239147848914055
2025-08-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.007247854134598387,False,4,0.0071489838987252585
2025-09-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.009962808145698422,False,4,0.00942188145959505
2025-10-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.017391051161728278,False,4,0.017391051161728233
2025-11-03,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.03358676778055416,False,4,0.030327031197015353
2025-12-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.013529766148401024,False,4,0.012662631464748886
2026-01-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.01910960560107086,False,4,0.01910960560107089
2026-02-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.06472235476376509,False,4,0.06472235476376514
2026-03-02,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.05872079059806236,False,5,0.044247159344350376
2026-04-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.10024362789269767,False,4,0.10024362789269761
2026-05-01,crypto_cap_0_20,crypto_cap,crypto_cap,252,0.2,monthly,sample,0.04307876863295492,False,4,0.026202019043741698
2019-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0,True,0,0.0
2019-02-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01723990249759276,False,4,0.01723990249759272
2019-03-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.009774552245877238,False,4,0.00905489752485128
2019-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01697217895055466,False,4,0.012378685181399618
2019-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.013687831870597252,False,4,0.01073404601747108
2019-06-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.02257843127806724,False,4,0.0225784312780673
2019-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01497209629406044,False,4,0.014972096294060488
2019-08-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0054073003250020915,False,5,0.0053081889217044854
2019-09-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.038879853191315296,False,4,0.03696128287057904
2019-10-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01941515616849319,False,4,0.019415156168493153
2019-11-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.014402062908502088,False,4,0.014402062908502045
2019-12-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.028387778660842695,False,6,0.02187372121992198
2020-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0741701161103774,False,6,0.06448099584911646
2020-02-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.029501577985177628,False,6,0.015852158743719397
2020-03-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.05477931117641459,False,6,0.030913124893608646
2020-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.24326065693740473,False,5,0.20262365283740974
2020-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.07976640749203337,False,4,0.07957867269975466
2020-06-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.015456929988483263,False,4,0.013235624222454903
2020-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.030534954639086648,False,4,0.028419692453230158
2020-08-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.016518290567067388,False,4,0.01163313326632115
2020-09-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.09183160272817678,False,4,0.09183160272817684
2020-10-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.012929537737020644,False,4,0.011071206064197536
2020-11-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.00570382851391538,False,3,0.005703828513915321
2020-12-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.026262264067068684,False,3,0.026262264067068664
2021-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.014810470106840463,False,3,0.014810470106840501
2021-02-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.005200117001534984,False,3,0.005200117001534887
2021-03-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.019069629247999768,False,3,0.01906962924799982
2021-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.04904914517441904,False,3,0.04904914517441905
2021-05-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0050475686481349135,False,3,0.005047568648134937
2021-06-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01505146003891007,False,3,0.015051460038910114
2021-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.021963934810531417,False,3,0.021963934810531383
2021-08-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0027290063587017506,False,3,0.0027290063587017688
2021-09-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0072026684305819075,False,4,0.007202668430581871
2021-10-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.004203550114470557,False,4,0.0037706636568622387
2021-11-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.010975975973293512,False,4,0.010975975973293528
2021-12-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.009307680250824579,False,4,0.008022809643799034
2022-01-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.013433621577093432,False,4,0.01343362157709338
2022-02-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.00635851460375082,False,3,0.006358514603750864
2022-03-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.011116731731706075,False,3,0.011116731731706075
2022-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.020592335518110905,False,3,0.020592335518110905
2022-05-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.008530065010145475,False,3,0.008530065010145527
2022-06-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.017281837969320285,False,3,0.017281837969320313
2022-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0079228650702105,False,3,0.007922865070210505
2022-08-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0314730143494658,False,3,0.031473014349465755
2022-09-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.0034886190667839626,False,3,0.0034886190667836048
2022-10-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.014229822605074372,False,3,0.014229822605073994
2022-11-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.03309352374522599,False,3,0.033093523745225895
2022-12-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.004434113975211165,False,3,0.004434113975211207
2023-01-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.016190083376288945,False,3,0.016190083376288966
2023-02-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.003500724513010976,False,3,0.003500724513010922
2023-03-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.005695718185122251,False,3,0.005695718185122212
2023-04-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.007755367257258413,False,3,0.007755367257258394
2023-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.005337121880728815,False,3,0.005337121880728879
2023-06-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.02110235413599365,False,3,0.02110235413599365
2023-07-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.01268559707348276,False,3,0.012685597073482713
2023-08-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.009676359644445184,False,3,0.009676359644445132
2023-09-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.005038078488403942,False,3,0.005038078488403874
2023-10-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.007125085702925069,False,3,0.0071250857029250825
2023-11-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.06490217198827516,False,5,0.05531901622330376
2023-12-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.031442043955765456,False,6,0.02343488711430508
2024-01-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.04793749692002676,False,5,0.046482357151096165
2024-02-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.025182706189135973,False,6,0.01306418210224123
2024-03-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.020714430278779845,False,6,0.0090389549124331
2024-04-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.02421610650955292,False,6,0.018925334188178156
2024-05-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.04723712951945763,False,5,0.03412110092298187
2024-06-03,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.013725301294253155,False,5,0.009089259203196885
2024-07-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.016308744022958076,False,5,0.009500834721145074
2024-08-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.034556309822139024,False,5,0.026344201251161867
2024-09-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.03670662068741348,False,5,0.03670662068741351
2024-10-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.05913704673687217,False,5,0.0553776721610392
2024-11-01,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.08331294221218669,False,5,0.0728477014337161
2024-12-02,crypto_cap_0_25,crypto_cap,crypto_cap,252,0.25,monthly,sample,0.019072310514905107,False,5,0.013185000084895038
