date,daily_return,strategy
2019-05-15,0.0038762013375216375,minvar_baseline_corrected
2019-05-16,-0.0014526554358547715,minvar_baseline_corrected
2019-05-17,-0.004151203957602541,minvar_baseline_corrected
2019-05-20,-0.0019289754103507608,minvar_baseline_corrected
2019-05-21,0.0011679243228054485,minvar_baseline_corrected
2019-05-22,0.0004921997940297842,minvar_baseline_corrected
2019-05-23,0.0034578502457395664,minvar_baseline_corrected
2019-05-24,0.0014435976144044668,minvar_baseline_corrected
2019-05-27,0.0009331965339787829,minvar_baseline_corrected
2019-05-28,-0.0014665923361508325,minvar_baseline_corrected
2019-05-29,-0.0007240147959686242,minvar_baseline_corrected
2019-05-30,0.005867652304699909,minvar_baseline_corrected
2019-05-31,0.005840094145520648,minvar_baseline_corrected
2019-06-03,0.006351779735200657,minvar_baseline_corrected
2019-06-04,0.0020686399128219896,minvar_baseline_corrected
2019-06-05,0.001604306353871654,minvar_baseline_corrected
2019-06-06,0.004199810088436654,minvar_baseline_corrected
2019-06-07,0.00811008012538861,minvar_baseline_corrected
2019-06-10,-0.00537787040245597,minvar_baseline_corrected
2019-06-11,-0.0003356660224364997,minvar_baseline_corrected
2019-06-12,0.0017001595511454922,minvar_baseline_corrected
2019-06-13,0.004629867879373747,minvar_baseline_corrected
2019-06-14,0.000749372772113039,minvar_baseline_corrected
2019-06-17,0.0009448661319157019,minvar_baseline_corrected
2019-06-18,0.006466220094936529,minvar_baseline_corrected
2019-06-19,0.0034289275005536194,minvar_baseline_corrected
2019-06-20,0.012795957220415526,minvar_baseline_corrected
2019-06-21,-0.0013502411554864751,minvar_baseline_corrected
2019-06-24,0.008050061965617337,minvar_baseline_corrected
2019-06-25,-0.0006439936193661185,minvar_baseline_corrected
2019-06-26,-0.004885893752266241,minvar_baseline_corrected
2019-06-27,0.0017602939962943717,minvar_baseline_corrected
2019-06-28,0.003138740069219207,minvar_baseline_corrected
2019-07-01,-0.005912837633900043,minvar_baseline_corrected
2019-07-02,0.010975791331750489,minvar_baseline_corrected
2019-07-03,0.006042548928380722,minvar_baseline_corrected
2019-07-04,-0.0003898413008458175,minvar_baseline_corrected
2019-07-05,-0.008984915417911077,minvar_baseline_corrected
2019-07-08,-0.002705440292338727,minvar_baseline_corrected
2019-07-09,0.0016011821554992158,minvar_baseline_corrected
2019-07-10,0.004737155420100617,minvar_baseline_corrected
2019-07-11,-0.007298931360915074,minvar_baseline_corrected
2019-07-12,0.004169614498055922,minvar_baseline_corrected
2019-07-15,0.001590498006790189,minvar_baseline_corrected
2019-07-16,-0.005698699360860102,minvar_baseline_corrected
2019-07-17,0.0075382776762357336,minvar_baseline_corrected
2019-07-18,0.00658827116186167,minvar_baseline_corrected
2019-07-19,-0.007740579934394423,minvar_baseline_corrected
2019-07-22,0.0012340297932495682,minvar_baseline_corrected
2019-07-23,-0.001987719856693184,minvar_baseline_corrected
2019-07-24,0.004640840103431028,minvar_baseline_corrected
2019-07-25,-0.005504213924511879,minvar_baseline_corrected
2019-07-26,0.003378815985604249,minvar_baseline_corrected
2019-07-29,0.0016976859687545713,minvar_baseline_corrected
2019-07-30,0.001322743597204697,minvar_baseline_corrected
2019-07-31,-0.004850431513616942,minvar_baseline_corrected
2019-08-01,0.012694098398625347,minvar_baseline_corrected
2019-08-02,-0.0003048108769204234,minvar_baseline_corrected
